{9}	{4,14}	3.20	11.51
{14,4}	{9}	3.20	39.02
{14,9}	{4}	3.20	37.21
{9,4}	{14}	3.20	35.56
{4}	{7,14}	3.00	12.20
{7}	{14,4}	3.00	12.50
{14}	{4,7}	3.00	11.72
{7,4}	{14}	3.00	46.88
{7,14}	{4}	3.00	39.47
{14,4}	{7}	3.00	36.59
{2}	{9,18}	2.80	10.61
{9}	{18,2}	2.80	10.07
{18}	{2,9}	2.80	10.14
{9,2}	{18}	2.80	38.89
{9,18}	{2}	2.80	29.79
{18,2}	{9}	2.80	32.56
{2}	{14,18}	3.80	14.39
{14}	{18,2}	3.80	14.84
{18}	{2,14}	3.80	13.77
{14,2}	{18}	3.80	45.24
{14,18}	{2}	3.80	51.35
{18,2}	{14}	3.80	44.19
{2}	{7,9}	1.80	6.82
{7}	{9,2}	1.80	7.50
{9}	{2,7}	1.80	6.47
{7,2}	{9}	1.80	30.00
{7,9}	{2}	1.80	26.47
{9,2}	{7}	1.80	25.00
{2}	{14,9}	2.80	10.61
{14}	{9,2}	2.80	10.94
{9}	{2,14}	2.80	10.07
{14,2}	{9}	2.80	33.33
{14,9}	{2}	2.80	32.56
{9,2}	{14}	2.80	38.89
{2}	{7,14}	2.60	9.85
{7}	{14,2}	2.60	10.83
{14}	{2,7}	2.60	10.16
{7,2}	{14}	2.60	43.33
{7,14}	{2}	2.60	34.21
{14,2}	{7}	2.60	30.95
{18}	{7,9}	3.20	11.59
{7}	{9,18}	3.20	13.33
{9}	{18,7}	3.20	11.51
{7,18}	{9}	3.20	45.71
{7,9}	{18}	3.20	47.06
{9,18}	{7}	3.20	34.04
{18}	{14,9}	2.60	9.42
{14}	{9,18}	2.60	10.16
{9}	{18,14}	2.60	9.35
{14,18}	{9}	2.60	35.14
{14,9}	{18}	2.60	30.23
{9,18}	{14}	2.60	27.66
{18}	{7,14}	1.60	5.80
{7}	{14,18}	1.60	6.67
{14}	{18,7}	1.60	6.25
{7,18}	{14}	1.60	22.86
{7,14}	{18}	1.60	21.05
{14,18}	{7}	1.60	21.62
{9}	{7,14}	2.60	9.35
{7}	{14,9}	2.60	10.83
{14}	{9,7}	2.60	10.16
{7,9}	{14}	2.60	38.24
{7,14}	{9}	2.60	34.21
{14,9}	{7}	2.60	30.23
{0}	{7,8,10}	1.00	3.73
{7}	{8,10,0}	1.00	4.17
{8}	{10,0,7}	1.00	2.21
{10}	{0,7,8}	1.00	3.45
{7,0}	{8,10}	1.00	13.51
{7,8}	{10,0}	1.00	8.62
{7,10}	{0,8}	1.00	16.67
{8,0}	{7,10}	1.00	8.47
{8,10}	{7,0}	1.00	7.46
{10,0}	{7,8}	1.00	10.00
{7,8,0}	{10}	1.00	25.00
{7,8,10}	{0}	1.00	41.67
{7,10,0}	{8}	1.00	45.45
{8,10,0}	{7}	1.00	25.00
{0}	{3,8,10}	1.60	5.97
{3}	{8,10,0}	1.60	5.33
{8}	{10,0,3}	1.60	3.54
{10}	{0,3,8}	1.60	5.52
{3,0}	{8,10}	1.60	28.57
{3,8}	{10,0}	1.60	6.20
{3,10}	{0,8}	1.60	19.05
{8,0}	{3,10}	1.60	13.56
{8,10}	{3,0}	1.60	11.94
{10,0}	{3,8}	1.60	16.00
{3,8,0}	{10}	1.60	33.33
{3,8,10}	{0}	1.60	21.05
{3,10,0}	{8}	1.60	80.00
{8,10,0}	{3}	1.60	40.00
{0}	{12,8,10}	1.00	3.73
{12}	{8,10,0}	1.00	4.10
{8}	{10,0,12}	1.00	2.21
{10}	{0,12,8}	1.00	3.45
{12,0}	{8,10}	1.00	16.13
{12,8}	{10,0}	1.00	8.47
{12,10}	{0,8}	1.00	12.82
{8,0}	{12,10}	1.00	8.47
{8,10}	{12,0}	1.00	7.46
{10,0}	{12,8}	1.00	10.00
{12,8,0}	{10}	1.00	35.71
{12,8,10}	{0}	1.00	29.41
{12,10,0}	{8}	1.00	50.00
{8,10,0}	{12}	1.00	25.00
{0}	{6,8,10}	1.20	4.48
{6}	{8,10,0}	1.20	5.31
{8}	{10,0,6}	1.20	2.65
{10}	{0,6,8}	1.20	4.14
{6,0}	{8,10}	1.20	17.65
{6,8}	{10,0}	1.20	9.52
{6,10}	{0,8}	1.20	15.79
{8,0}	{6,10}	1.20	10.17
{8,10}	{6,0}	1.20	8.96
{10,0}	{6,8}	1.20	12.00
{6,8,0}	{10}	1.20	35.29
{6,8,10}	{0}	1.20	37.50
{6,10,0}	{8}	1.20	37.50
{8,10,0}	{6}	1.20	30.00
{0}	{13,8,10}	1.80	6.72
{13}	{8,10,0}	1.80	6.08
{8}	{10,0,13}	1.80	3.98
{10}	{0,13,8}	1.80	6.21
{13,0}	{8,10}	1.80	18.00
{13,8}	{10,0}	1.80	12.50
{13,10}	{0,8}	1.80	16.07
{8,0}	{13,10}	1.80	15.25
{8,10}	{13,0}	1.80	13.43
{10,0}	{13,8}	1.80	18.00
{13,8,0}	{10}	1.80	45.00
{13,8,10}	{0}	1.80	33.33
{13,10,0}	{8}	1.80	40.91
{8,10,0}	{13}	1.80	45.00
{0}	{16,8,10}	2.00	7.46
{16}	{8,10,0}	2.00	4.72
{8}	{10,0,16}	2.00	4.42
{10}	{0,16,8}	2.00	6.90
{16,0}	{8,10}	2.00	19.61
{16,8}	{10,0}	2.00	6.62
{16,10}	{0,8}	2.00	14.93
{8,0}	{16,10}	2.00	16.95
{8,10}	{16,0}	2.00	14.93
{10,0}	{16,8}	2.00	20.00
{16,8,0}	{10}	2.00	30.30
{16,8,10}	{0}	2.00	23.26
{16,10,0}	{8}	2.00	58.82
{8,10,0}	{16}	2.00	50.00
{0}	{11,8,10}	1.60	5.97
{11}	{8,10,0}	1.60	5.84
{8}	{10,0,11}	1.60	3.54
{10}	{0,11,8}	1.60	5.52
{11,0}	{8,10}	1.60	17.39
{11,8}	{10,0}	1.60	12.90
{11,10}	{0,8}	1.60	16.67
{8,0}	{11,10}	1.60	13.56
{8,10}	{11,0}	1.60	11.94
{10,0}	{11,8}	1.60	16.00
{11,8,0}	{10}	1.60	40.00
{11,8,10}	{0}	1.60	38.10
{11,10,0}	{8}	1.60	34.78
{8,10,0}	{11}	1.60	40.00
{0}	{1,8,10}	1.00	3.73
{1}	{8,10,0}	1.00	3.36
{8}	{10,0,1}	1.00	2.21
{10}	{0,1,8}	1.00	3.45
{1,0}	{8,10}	1.00	15.15
{1,8}	{10,0}	1.00	6.49
{1,10}	{0,8}	1.00	9.80
{8,0}	{1,10}	1.00	8.47
{8,10}	{1,0}	1.00	7.46
{10,0}	{1,8}	1.00	10.00
{1,8,0}	{10}	1.00	29.41
{1,8,10}	{0}	1.00	19.23
{1,10,0}	{8}	1.00	45.45
{8,10,0}	{1}	1.00	25.00
{0}	{5,8,10}	1.40	5.22
{5}	{8,10,0}	1.40	5.56
{8}	{10,0,5}	1.40	3.10
{10}	{0,5,8}	1.40	4.83
{5,0}	{8,10}	1.40	18.92
{5,8}	{10,0}	1.40	11.11
{5,10}	{0,8}	1.40	19.44
{8,0}	{5,10}	1.40	11.86
{8,10}	{5,0}	1.40	10.45
{10,0}	{5,8}	1.40	14.00
{5,8,0}	{10}	1.40	36.84
{5,8,10}	{0}	1.40	36.84
{5,10,0}	{8}	1.40	43.75
{8,10,0}	{5}	1.40	35.00
{0}	{4,8,10}	1.40	5.22
{4}	{8,10,0}	1.40	5.69
{8}	{10,0,4}	1.40	3.10
{10}	{0,4,8}	1.40	4.83
{4,0}	{8,10}	1.40	25.00
{4,8}	{10,0}	1.40	11.86
{4,10}	{0,8}	1.40	16.67
{8,0}	{4,10}	1.40	11.86
{8,10}	{4,0}	1.40	10.45
{10,0}	{4,8}	1.40	14.00
{4,8,0}	{10}	1.40	41.18
{4,8,10}	{0}	1.40	35.00
{4,10,0}	{8}	1.40	50.00
{8,10,0}	{4}	1.40	35.00
{0}	{2,8,10}	1.80	6.72
{2}	{8,10,0}	1.80	6.82
{8}	{10,0,2}	1.80	3.98
{10}	{0,2,8}	1.80	6.21
{2,0}	{8,10}	1.80	20.93
{2,8}	{10,0}	1.80	13.43
{2,10}	{0,8}	1.80	20.45
{8,0}	{2,10}	1.80	15.25
{8,10}	{2,0}	1.80	13.43
{10,0}	{2,8}	1.80	18.00
{2,8,0}	{10}	1.80	39.13
{2,8,10}	{0}	1.80	40.91
{2,10,0}	{8}	1.80	47.37
{8,10,0}	{2}	1.80	45.00
{0}	{18,8,10}	1.40	5.22
{18}	{8,10,0}	1.40	5.07
{8}	{10,0,18}	1.40	3.10
{10}	{0,18,8}	1.40	4.83
{18,0}	{8,10}	1.40	16.67
{18,8}	{10,0}	1.40	9.46
{18,10}	{0,8}	1.40	15.22
{8,0}	{18,10}	1.40	11.86
{8,10}	{18,0}	1.40	10.45
{10,0}	{18,8}	1.40	14.00
{18,8,0}	{10}	1.40	29.17
{18,8,10}	{0}	1.40	29.17
{18,10,0}	{8}	1.40	43.75
{8,10,0}	{18}	1.40	35.00
{0}	{9,8,10}	1.40	5.22
{9}	{8,10,0}	1.40	5.04
{8}	{10,0,9}	1.40	3.10
{10}	{0,9,8}	1.40	4.83
{9,0}	{8,10}	1.40	18.42
{9,8}	{10,0}	1.40	10.14
{9,10}	{0,8}	1.40	16.67
{8,0}	{9,10}	1.40	11.86
{8,10}	{9,0}	1.40	10.45
{10,0}	{9,8}	1.40	14.00
{9,8,0}	{10}	1.40	36.84
{9,8,10}	{0}	1.40	36.84
{9,10,0}	{8}	1.40	46.67
{8,10,0}	{9}	1.40	35.00
{0}	{13,3,10}	1.00	3.73
{13}	{3,10,0}	1.00	3.38
{3}	{10,0,13}	1.00	3.33
{10}	{0,13,3}	1.00	3.45
{13,0}	{3,10}	1.00	10.00
{13,3}	{10,0}	1.00	11.11
{13,10}	{0,3}	1.00	8.93
{3,0}	{13,10}	1.00	17.86
{3,10}	{13,0}	1.00	11.90
{10,0}	{13,3}	1.00	10.00
{13,3,0}	{10}	1.00	50.00
{13,3,10}	{0}	1.00	31.25
{13,10,0}	{3}	1.00	22.73
{3,10,0}	{13}	1.00	50.00
{0}	{16,3,10}	1.60	5.97
{16}	{3,10,0}	1.60	3.77
{3}	{10,0,16}	1.60	5.33
{10}	{0,16,3}	1.60	5.52
{16,0}	{3,10}	1.60	15.69
{16,3}	{10,0}	1.60	6.35
{16,10}	{0,3}	1.60	11.94
{3,0}	{16,10}	1.60	28.57
{3,10}	{16,0}	1.60	19.05
{10,0}	{16,3}	1.60	16.00
{16,3,0}	{10}	1.60	33.33
{16,3,10}	{0}	1.60	21.62
{16,10,0}	{3}	1.60	47.06
{3,10,0}	{16}	1.60	80.00
{0}	{11,3,10}	1.00	3.73
{11}	{3,10,0}	1.00	3.65
{3}	{10,0,11}	1.00	3.33
{10}	{0,11,3}	1.00	3.45
{11,0}	{3,10}	1.00	10.87
{11,3}	{10,0}	1.00	12.82
{11,10}	{0,3}	1.00	10.42
{3,0}	{11,10}	1.00	17.86
{3,10}	{11,0}	1.00	11.90
{10,0}	{11,3}	1.00	10.00
{11,3,0}	{10}	1.00	38.46
{11,3,10}	{0}	1.00	38.46
{11,10,0}	{3}	1.00	21.74
{3,10,0}	{11}	1.00	50.00
{0}	{6,17,10}	1.20	4.48
{6}	{17,10,0}	1.20	5.31
{17}	{10,0,6}	1.20	5.04
{10}	{0,6,17}	1.20	4.14
{6,0}	{17,10}	1.20	17.65
{6,17}	{10,0}	1.20	16.67
{6,10}	{0,17}	1.20	15.79
{17,0}	{6,10}	1.20	16.22
{17,10}	{6,0}	1.20	16.67
{10,0}	{6,17}	1.20	12.00
{6,17,0}	{10}	1.20	50.00
{6,17,10}	{0}	1.20	54.55
{6,10,0}	{17}	1.20	37.50
{17,10,0}	{6}	1.20	40.00
{0}	{13,17,10}	1.00	3.73
{13}	{17,10,0}	1.00	3.38
{17}	{10,0,13}	1.00	4.20
{10}	{0,13,17}	1.00	3.45
{13,0}	{17,10}	1.00	10.00
{13,17}	{10,0}	1.00	14.29
{13,10}	{0,17}	1.00	8.93
{17,0}	{13,10}	1.00	13.51
{17,10}	{13,0}	1.00	13.89
{10,0}	{13,17}	1.00	10.00
{13,17,0}	{10}	1.00	41.67
{13,17,10}	{0}	1.00	35.71
{13,10,0}	{17}	1.00	22.73
{17,10,0}	{13}	1.00	33.33
{0}	{16,17,10}	1.60	5.97
{16}	{17,10,0}	1.60	3.77
{17}	{10,0,16}	1.60	6.72
{10}	{0,16,17}	1.60	5.52
{16,0}	{17,10}	1.60	15.69
{16,17}	{10,0}	1.60	12.31
{16,10}	{0,17}	1.60	11.94
{17,0}	{16,10}	1.60	21.62
{17,10}	{16,0}	1.60	22.22
{10,0}	{16,17}	1.60	16.00
{16,17,0}	{10}	1.60	38.10
{16,17,10}	{0}	1.60	42.11
{16,10,0}	{17}	1.60	47.06
{17,10,0}	{16}	1.60	53.33
{0}	{11,17,10}	1.40	5.22
{11}	{17,10,0}	1.40	5.11
{17}	{10,0,11}	1.40	5.88
{10}	{0,11,17}	1.40	4.83
{11,0}	{17,10}	1.40	15.22
{11,17}	{10,0}	1.40	19.44
{11,10}	{0,17}	1.40	14.58
{17,0}	{11,10}	1.40	18.92
{17,10}	{11,0}	1.40	19.44
{10,0}	{11,17}	1.40	14.00
{11,17,0}	{10}	1.40	50.00
{11,17,10}	{0}	1.40	58.33
{11,10,0}	{17}	1.40	30.43
{17,10,0}	{11}	1.40	46.67
{0}	{2,17,10}	1.00	3.73
{2}	{17,10,0}	1.00	3.79
{17}	{10,0,2}	1.00	4.20
{10}	{0,2,17}	1.00	3.45
{2,0}	{17,10}	1.00	11.63
{2,17}	{10,0}	1.00	15.15
{2,10}	{0,17}	1.00	11.36
{17,0}	{2,10}	1.00	13.51
{17,10}	{2,0}	1.00	13.89
{10,0}	{2,17}	1.00	10.00
{2,17,0}	{10}	1.00	35.71
{2,17,10}	{0}	1.00	62.50
{2,10,0}	{17}	1.00	26.32
{17,10,0}	{2}	1.00	33.33
{0}	{18,17,10}	1.00	3.73
{18}	{17,10,0}	1.00	3.62
{17}	{10,0,18}	1.00	4.20
{10}	{0,18,17}	1.00	3.45
{18,0}	{17,10}	1.00	11.90
{18,17}	{10,0}	1.00	13.89
{18,10}	{0,17}	1.00	10.87
{17,0}	{18,10}	1.00	13.51
{17,10}	{18,0}	1.00	13.89
{10,0}	{18,17}	1.00	10.00
{18,17,0}	{10}	1.00	33.33
{18,17,10}	{0}	1.00	38.46
{18,10,0}	{17}	1.00	31.25
{17,10,0}	{18}	1.00	33.33
{0}	{9,17,10}	1.20	4.48
{9}	{17,10,0}	1.20	4.32
{17}	{10,0,9}	1.20	5.04
{10}	{0,9,17}	1.20	4.14
{9,0}	{17,10}	1.20	15.79
{9,17}	{10,0}	1.20	16.22
{9,10}	{0,17}	1.20	14.29
{17,0}	{9,10}	1.20	16.22
{17,10}	{9,0}	1.20	16.67
{10,0}	{9,17}	1.20	12.00
{9,17,0}	{10}	1.20	50.00
{9,17,10}	{0}	1.20	66.67
{9,10,0}	{17}	1.20	40.00
{17,10,0}	{9}	1.20	40.00
{0}	{6,19,10}	1.20	4.48
{6}	{19,10,0}	1.20	5.31
{19}	{10,0,6}	1.20	5.00
{10}	{0,6,19}	1.20	4.14
{6,0}	{19,10}	1.20	17.65
{6,19}	{10,0}	1.20	19.35
{6,10}	{0,19}	1.20	15.79
{19,0}	{6,10}	1.20	17.14
{19,10}	{6,0}	1.20	17.65
{10,0}	{6,19}	1.20	12.00
{6,19,0}	{10}	1.20	60.00
{6,19,10}	{0}	1.20	60.00
{6,10,0}	{19}	1.20	37.50
{19,10,0}	{6}	1.20	54.55
{0}	{13,19,10}	1.00	3.73
{13}	{19,10,0}	1.00	3.38
{19}	{10,0,13}	1.00	4.17
{10}	{0,13,19}	1.00	3.45
{13,0}	{19,10}	1.00	10.00
{13,19}	{10,0}	1.00	13.51
{13,10}	{0,19}	1.00	8.93
{19,0}	{13,10}	1.00	14.29
{19,10}	{13,0}	1.00	14.71
{10,0}	{13,19}	1.00	10.00
{13,19,0}	{10}	1.00	38.46
{13,19,10}	{0}	1.00	35.71
{13,10,0}	{19}	1.00	22.73
{19,10,0}	{13}	1.00	45.45
{0}	{18,19,10}	1.60	5.97
{18}	{19,10,0}	1.60	5.80
{19}	{10,0,18}	1.60	6.67
{10}	{0,18,19}	1.60	5.52
{18,0}	{19,10}	1.60	19.05
{18,19}	{10,0}	1.60	15.38
{18,10}	{0,19}	1.60	17.39
{19,0}	{18,10}	1.60	22.86
{19,10}	{18,0}	1.60	23.53
{10,0}	{18,19}	1.60	16.00
{18,19,0}	{10}	1.60	44.44
{18,19,10}	{0}	1.60	42.11
{18,10,0}	{19}	1.60	50.00
{19,10,0}	{18}	1.60	72.73
{0}	{13,6,10}	1.60	5.97
{13}	{6,10,0}	1.60	5.41
{6}	{10,0,13}	1.60	7.08
{10}	{0,13,6}	1.60	5.52
{13,0}	{6,10}	1.60	16.00
{13,6}	{10,0}	1.60	22.22
{13,10}	{0,6}	1.60	14.29
{6,0}	{13,10}	1.60	23.53
{6,10}	{13,0}	1.60	21.05
{10,0}	{13,6}	1.60	16.00
{13,6,0}	{10}	1.60	66.67
{13,6,10}	{0}	1.60	53.33
{13,10,0}	{6}	1.60	36.36
{6,10,0}	{13}	1.60	50.00
{0}	{16,6,10}	1.20	4.48
{16}	{6,10,0}	1.20	2.83
{6}	{10,0,16}	1.20	5.31
{10}	{0,16,6}	1.20	4.14
{16,0}	{6,10}	1.20	11.76
{16,6}	{10,0}	1.20	11.11
{16,10}	{0,6}	1.20	8.96
{6,0}	{16,10}	1.20	17.65
{6,10}	{16,0}	1.20	15.79
{10,0}	{16,6}	1.20	12.00
{16,6,0}	{10}	1.20	42.86
{16,6,10}	{0}	1.20	37.50
{16,10,0}	{6}	1.20	35.29
{6,10,0}	{16}	1.20	37.50
{0}	{11,6,10}	1.20	4.48
{11}	{6,10,0}	1.20	4.38
{6}	{10,0,11}	1.20	5.31
{10}	{0,11,6}	1.20	4.14
{11,0}	{6,10}	1.20	13.04
{11,6}	{10,0}	1.20	16.22
{11,10}	{0,6}	1.20	12.50
{6,0}	{11,10}	1.20	17.65
{6,10}	{11,0}	1.20	15.79
{10,0}	{11,6}	1.20	12.00
{11,6,0}	{10}	1.20	46.15
{11,6,10}	{0}	1.20	60.00
{11,10,0}	{6}	1.20	26.09
{6,10,0}	{11}	1.20	37.50
{0}	{2,6,10}	1.80	6.72
{2}	{6,10,0}	1.80	6.82
{6}	{10,0,2}	1.80	7.96
{10}	{0,2,6}	1.80	6.21
{2,0}	{6,10}	1.80	20.93
{2,6}	{10,0}	1.80	24.32
{2,10}	{0,6}	1.80	20.45
{6,0}	{2,10}	1.80	26.47
{6,10}	{2,0}	1.80	23.68
{10,0}	{2,6}	1.80	18.00
{2,6,0}	{10}	1.80	64.29
{2,6,10}	{0}	1.80	56.25
{2,10,0}	{6}	1.80	47.37
{6,10,0}	{2}	1.80	56.25
{0}	{18,6,10}	1.20	4.48
{18}	{6,10,0}	1.20	4.35
{6}	{10,0,18}	1.20	5.31
{10}	{0,18,6}	1.20	4.14
{18,0}	{6,10}	1.20	14.29
{18,6}	{10,0}	1.20	16.67
{18,10}	{0,6}	1.20	13.04
{6,0}	{18,10}	1.20	17.65
{6,10}	{18,0}	1.20	15.79
{10,0}	{18,6}	1.20	12.00
{18,6,0}	{10}	1.20	50.00
{18,6,10}	{0}	1.20	42.86
{18,10,0}	{6}	1.20	37.50
{6,10,0}	{18}	1.20	37.50
{0}	{7,13,10}	1.60	5.97
{7}	{13,10,0}	1.60	6.67
{13}	{10,0,7}	1.60	5.41
{10}	{0,7,13}	1.60	5.52
{7,0}	{13,10}	1.60	21.62
{7,13}	{10,0}	1.60	21.05
{7,10}	{0,13}	1.60	26.67
{13,0}	{7,10}	1.60	16.00
{13,10}	{7,0}	1.60	14.29
{10,0}	{7,13}	1.60	16.00
{7,13,0}	{10}	1.60	44.44
{7,13,10}	{0}	1.60	61.54
{7,10,0}	{13}	1.60	72.73
{13,10,0}	{7}	1.60	36.36
{0}	{16,13,10}	1.20	4.48
{16}	{13,10,0}	1.20	2.83
{13}	{10,0,16}	1.20	4.05
{10}	{0,16,13}	1.20	4.14
{16,0}	{13,10}	1.20	11.76
{16,13}	{10,0}	1.20	8.70
{16,10}	{0,13}	1.20	8.96
{13,0}	{16,10}	1.20	12.00
{13,10}	{16,0}	1.20	10.71
{10,0}	{16,13}	1.20	12.00
{16,13,0}	{10}	1.20	40.00
{16,13,10}	{0}	1.20	20.69
{16,10,0}	{13}	1.20	35.29
{13,10,0}	{16}	1.20	27.27
{0}	{11,13,10}	2.60	9.70
{11}	{13,10,0}	2.60	9.49
{13}	{10,0,11}	2.60	8.78
{10}	{0,11,13}	2.60	8.97
{11,0}	{13,10}	2.60	28.26
{11,13}	{10,0}	2.60	26.53
{11,10}	{0,13}	2.60	27.08
{13,0}	{11,10}	2.60	26.00
{13,10}	{11,0}	2.60	23.21
{10,0}	{11,13}	2.60	26.00
{11,13,0}	{10}	2.60	65.00
{11,13,10}	{0}	2.60	61.90
{11,10,0}	{13}	2.60	56.52
{13,10,0}	{11}	2.60	59.09
{0}	{5,13,10}	1.40	5.22
{5}	{13,10,0}	1.40	5.56
{13}	{10,0,5}	1.40	4.73
{10}	{0,5,13}	1.40	4.83
{5,0}	{13,10}	1.40	18.92
{5,13}	{10,0}	1.40	14.89
{5,10}	{0,13}	1.40	19.44
{13,0}	{5,10}	1.40	14.00
{13,10}	{5,0}	1.40	12.50
{10,0}	{5,13}	1.40	14.00
{5,13,0}	{10}	1.40	50.00
{5,13,10}	{0}	1.40	43.75
{5,10,0}	{13}	1.40	43.75
{13,10,0}	{5}	1.40	31.82
{0}	{4,13,10}	1.20	4.48
{4}	{13,10,0}	1.20	4.88
{13}	{10,0,4}	1.20	4.05
{10}	{0,4,13}	1.20	4.14
{4,0}	{13,10}	1.20	21.43
{4,13}	{10,0}	1.20	13.95
{4,10}	{0,13}	1.20	14.29
{13,0}	{4,10}	1.20	12.00
{13,10}	{4,0}	1.20	10.71
{10,0}	{4,13}	1.20	12.00
{4,13,0}	{10}	1.20	54.55
{4,13,10}	{0}	1.20	40.00
{4,10,0}	{13}	1.20	42.86
{13,10,0}	{4}	1.20	27.27
{0}	{2,13,10}	1.40	5.22
{2}	{13,10,0}	1.40	5.30
{13}	{10,0,2}	1.40	4.73
{10}	{0,2,13}	1.40	4.83
{2,0}	{13,10}	1.40	16.28
{2,13}	{10,0}	1.40	15.91
{2,10}	{0,13}	1.40	15.91
{13,0}	{2,10}	1.40	14.00
{13,10}	{2,0}	1.40	12.50
{10,0}	{2,13}	1.40	14.00
{2,13,0}	{10}	1.40	46.67
{2,13,10}	{0}	1.40	41.18
{2,10,0}	{13}	1.40	36.84
{13,10,0}	{2}	1.40	31.82
{0}	{18,13,10}	1.20	4.48
{18}	{13,10,0}	1.20	4.35
{13}	{10,0,18}	1.20	4.05
{10}	{0,18,13}	1.20	4.14
{18,0}	{13,10}	1.20	14.29
{18,13}	{10,0}	1.20	15.38
{18,10}	{0,13}	1.20	13.04
{13,0}	{18,10}	1.20	12.00
{13,10}	{18,0}	1.20	10.71
{10,0}	{18,13}	1.20	12.00
{18,13,0}	{10}	1.20	46.15
{18,13,10}	{0}	1.20	31.58
{18,10,0}	{13}	1.20	37.50
{13,10,0}	{18}	1.20	27.27
{0}	{9,13,10}	1.20	4.48
{9}	{13,10,0}	1.20	4.32
{13}	{10,0,9}	1.20	4.05
{10}	{0,9,13}	1.20	4.14
{9,0}	{13,10}	1.20	15.79
{9,13}	{10,0}	1.20	16.67
{9,10}	{0,13}	1.20	14.29
{13,0}	{9,10}	1.20	12.00
{13,10}	{9,0}	1.20	10.71
{10,0}	{9,13}	1.20	12.00
{9,13,0}	{10}	1.20	46.15
{9,13,10}	{0}	1.20	42.86
{9,10,0}	{13}	1.20	40.00
{13,10,0}	{9}	1.20	27.27
{0}	{14,13,10}	1.20	4.48
{14}	{13,10,0}	1.20	4.69
{13}	{10,0,14}	1.20	4.05
{10}	{0,14,13}	1.20	4.14
{14,0}	{13,10}	1.20	15.79
{14,13}	{10,0}	1.20	10.91
{14,10}	{0,13}	1.20	14.29
{13,0}	{14,10}	1.20	12.00
{13,10}	{14,0}	1.20	10.71
{10,0}	{14,13}	1.20	12.00
{14,13,0}	{10}	1.20	28.57
{14,13,10}	{0}	1.20	33.33
{14,10,0}	{13}	1.20	60.00
{13,10,0}	{14}	1.20	27.27
{0}	{11,16,10}	1.40	5.22
{11}	{16,10,0}	1.40	5.11
{16}	{10,0,11}	1.40	3.30
{10}	{0,11,16}	1.40	4.83
{11,0}	{16,10}	1.40	15.22
{11,16}	{10,0}	1.40	11.48
{11,10}	{0,16}	1.40	14.58
{16,0}	{11,10}	1.40	13.73
{16,10}	{11,0}	1.40	10.45
{10,0}	{11,16}	1.40	14.00
{11,16,0}	{10}	1.40	35.00
{11,16,10}	{0}	1.40	33.33
{11,10,0}	{16}	1.40	30.43
{16,10,0}	{11}	1.40	41.18
{0}	{1,16,10}	1.00	3.73
{1}	{16,10,0}	1.00	3.36
{16}	{10,0,1}	1.00	2.36
{10}	{0,1,16}	1.00	3.45
{1,0}	{16,10}	1.00	15.15
{1,16}	{10,0}	1.00	6.17
{1,10}	{0,16}	1.00	9.80
{16,0}	{1,10}	1.00	9.80
{16,10}	{1,0}	1.00	7.46
{10,0}	{1,16}	1.00	10.00
{1,16,0}	{10}	1.00	33.33
{1,16,10}	{0}	1.00	16.13
{1,10,0}	{16}	1.00	45.45
{16,10,0}	{1}	1.00	29.41
{0}	{5,16,10}	1.20	4.48
{5}	{16,10,0}	1.20	4.76
{16}	{10,0,5}	1.20	2.83
{10}	{0,5,16}	1.20	4.14
{5,0}	{16,10}	1.20	16.22
{5,16}	{10,0}	1.20	9.84
{5,10}	{0,16}	1.20	16.67
{16,0}	{5,10}	1.20	11.76
{16,10}	{5,0}	1.20	8.96
{10,0}	{5,16}	1.20	12.00
{5,16,0}	{10}	1.20	40.00
{5,16,10}	{0}	1.20	30.00
{5,10,0}	{16}	1.20	37.50
{16,10,0}	{5}	1.20	35.29
{0}	{4,16,10}	1.00	3.73
{4}	{16,10,0}	1.00	4.07
{16}	{10,0,4}	1.00	2.36
{10}	{0,4,16}	1.00	3.45
{4,0}	{16,10}	1.00	17.86
{4,16}	{10,0}	1.00	9.43
{4,10}	{0,16}	1.00	11.90
{16,0}	{4,10}	1.00	9.80
{16,10}	{4,0}	1.00	7.46
{10,0}	{4,16}	1.00	10.00
{4,16,0}	{10}	1.00	50.00
{4,16,10}	{0}	1.00	29.41
{4,10,0}	{16}	1.00	35.71
{16,10,0}	{4}	1.00	29.41
{0}	{2,16,10}	1.80	6.72
{2}	{16,10,0}	1.80	6.82
{16}	{10,0,2}	1.80	4.25
{10}	{0,2,16}	1.80	6.21
{2,0}	{16,10}	1.80	20.93
{2,16}	{10,0}	1.80	13.24
{2,10}	{0,16}	1.80	20.45
{16,0}	{2,10}	1.80	17.65
{16,10}	{2,0}	1.80	13.43
{10,0}	{2,16}	1.80	18.00
{2,16,0}	{10}	1.80	45.00
{2,16,10}	{0}	1.80	40.91
{2,10,0}	{16}	1.80	47.37
{16,10,0}	{2}	1.80	52.94
{0}	{18,16,10}	1.40	5.22
{18}	{16,10,0}	1.40	5.07
{16}	{10,0,18}	1.40	3.30
{10}	{0,18,16}	1.40	4.83
{18,0}	{16,10}	1.40	16.67
{18,16}	{10,0}	1.40	10.61
{18,10}	{0,16}	1.40	15.22
{16,0}	{18,10}	1.40	13.73
{16,10}	{18,0}	1.40	10.45
{10,0}	{18,16}	1.40	14.00
{18,16,0}	{10}	1.40	36.84
{18,16,10}	{0}	1.40	30.43
